product_code,detail_desc
617209,"Rain trousers in wind- and waterproof functional fabric with closed seams and adjustable elastic braces with plastic fasteners. Press-studs at the sides, elastication at the back of the waist and hems, a reinforced elastic strap under the feet and reflective details. Unlined. The trousers have a water-repellent coating without fluorocarbons."
617242,"Rain jacket in wind- and waterproof functional fabric with welded seams. Detachable hood with an elastic drawstring, press-studs down the front and reflective details. Unlined. The jacket has a water-repellent coating without fluorocarbons."
617268,"Half-shaft wellingtons with a loop at the back, fabric linings and insoles and fluted rubber soles."
617288,"Imitation leather sandals with cork midsoles, straps with hook and loop fastenings and a loop at the back. Imitation suede linings and insoles and rubber soles."
617295,"Cotton trainers with a decorative bow at the front, elastic gores in the sides and a loop at the back. Cotton linings and insoles and rubber soles."
617299,"Imitation leather sandals with a hook and loop fastener, imitation leather insoles and rubber soles."
617470,Cotton canvas espadrilles with elastic gores in the sides and a braided jute trim around the soles. Cotton linings and insoles and rubber soles.
617497,"Baby Exclusive. Short-sleeved dress in organic cotton slub jersey with buttons at the back, a gathered seam at the waist and flared skirt with pockets in the side seams and a scalloped hem."
617532,"Set with a dress and leggings in soft organic cotton jersey. Dress with press-studs on the shoulders, short sleeves with sewn-in turn-ups and patch pockets with a print motif on the front. Patterned leggings with a wide, foldover waist."
617560,Top in soft slub jersey made from a linen and cotton blend with an opening and button at the back of the neck. Short sleeves with sewn-in turn-ups and a seam and flounce at the hem.
617654,"Short-sleeved polo shirt in cotton piqué with a ribbed collar, button placket, small embroidery detail on the chest and short slits in the sides. Slightly longer at the back."
617679,"Top in lightweight cotton sweatshirt fabric with buttons at the top, long sleeves, an imitation leather appliqué at the hem and ribbing at the cuffs and hem."
617858,Hat in braided paper straw. Width of brim 3.5 cm.
617975,"Shorts in soft sweatshirt fabric with an elasticated waist, kangaroo pocket and sewn-in turn-ups at the hems."
618005,"Wrapover bodysuits in soft organic cotton jersey with short puff sleeves. Decorative scalloped edges, a sewn-on bow, and press-studs at the side and crotch. One with an all-over print and one in pointelle."
618008,"Set with a T-shirt, shorts and cap in soft organic cotton jersey. T-shirt with a print motif and press-studs at the shoulders. Shorts with ribbing and a decorative tie at the waist. Jersey-lined cap with a print motif on the front and elastication at the back."
618081,"Dungarees in a patterned, organic cotton weave with straps that button at the front. Open side pockets, concealed press-studs at the crotch and down the legs, and elasticated hems."
618086,"Set in soft organic cotton jersey. Short-sleeved, patterned bodysuit with decorative buttons at the top and press-studs at the shoulders and crotch. Shorts with an elasticated waist and sewn-in turn-ups at the hems."
618168,"Baby Exclusive. All-in-one suit in soft organic cotton sweatshirt fabric with buttons at the top, crotch and down the legs. Long raglan sleeves, an open back pocket and roll edges around the neckline, cuffs and hems."
618371,Trousers in soft organic cotton jersey with wide foldover ribbing at the waist and ribbed hems.
618426,"Set in soft organic cotton jersey. Short-sleeved, patterned bodysuit with press-studs at the shoulders and crotch. Shorts with an elasticated waist."
618488,"Set with a short-sleeved bodysuit, all-in-one pyjamas and triangular scarf in soft organic cotton jersey. Bodysuit with lapped shoulders and press-studs at the crotch. Pyjamas with short sleeves, short legs and press-studs down the front. Triangular scarf with press-studs at the back."
618781,"Cardigan in soft, textured-knit cotton with buttons down the front and ribbing around the neckline, cuffs and hem."
618839,"Jumper in soft, fine-knit cotton with pattern-knit stripes, a button placket and long raglan sleeves. Ribbing around the neckline, cuffs and hem."
618840,"Long-sleeved jumper in a soft, fine-knit cotton blend with a roll-edge neckline, sewn on bow at the front, button on one shoulder and ribbing at the cuffs and hem."
618841,"Leggings in a soft, fine-knit cotton blend with an elasticated waist."
618844,"Long-sleeved, textured-knit jumper in a soft cotton blend with an intarsia motif, embroidery and appliqués. Buttons on one shoulder and ribbing around the neckline, cuffs and hem."
618875,"Set with a short-sleeved bodysuit in jersey and shorts in lightweight, organic cotton sweatshirt fabric. Bodysuit with a print motif on the front, lapped shoulders and press-studs at the crotch. Shorts with an elasticated drawstring waist, fake pockets and sewn-in turn-ups at the hem."
619199,Soft scuba aqua shoes with elastication at the top and a loop at the back. Scuba linings and insoles and textured rubber soles.
619215,Ballet pumps in imitation suede with an elastic strap over the foot and a decorative bow at the front. Satin linings and insoles and thermoplastic rubber (TPR) soles.
619229,"Cotton slippers with elastication around the opening, terry linings and insoles and soft, imitation suede soles."
619347,"Romper suit in an organic cotton weave with narrow shoulder straps with buttons and decorative bows. Frills at the top, concealed press-studs at the crotch and short legs with elasticated hems."
619528,"Set with a hooded jacket and joggers in sweatshirt fabric. Jacket with a pile-lined hood, zip down the front and heart-shaped front pockets. Joggers with an elasticated waist and ribbed hems. Soft brushed inside."
619538,"Jacquard-knit jumper in soft cotton with buttons on one shoulder and ribbing around the neckline, cuffs and hem."
620337,Long-sleeved bodysuits in soft organic cotton jersey with press-studs on one shoulder and at the crotch.
620447,Set with a T-shirt in cotton jersey and shorts in a linen and cotton blend. T-shirt with a sailor collar and button placket. Shorts with an elasticated drawstring waist and sewn-in turn-ups at the hems.
620887,"Baby Exclusive. Fine-knit jumper in a soft silk and cotton blend with long raglan sleeves with buttons at the top, and roll edges around the neckline, cuffs and hem."
620910,Baby Exclusive. Tube scarf knitted in a soft cotton and silk blend.
621013,Baby Exclusive. Sun hat in a double layer of soft cotton with ties under the chin. Lined.
621014,Braided hairband in imitation suede with decorative fabric flowers and elastication at the back.
621076,Baby Exclusive. Dungaree shorts in a cotton weave with buttons at the sides and straps with adjustable button fastenings. Concealed press-studs at the crotch (in sizes 0-12M) and sewn-in turn-ups at the hems.
621670,Top in soft organic cotton jersey with concealed press-studs on one shoulder and long puff sleeves. Decorative scalloped trim around the neckline and cuffs.
621813,Long-sleeved T-shirts in soft organic cotton jersey with press-studs on one shoulder.
621844,"Fine-knit cardigan in soft cotton with buttons, patch pockets and a print motif on the front."
622000,Baby Exclusive. Fine-knit trousers in organic cotton with an elasticated waist and legs with contrasting colour stripes down the sides and ribbed hems.
622075,"Romper suit in soft organic cotton sweatshirt fabric with a print motif on the back, kangaroo pocket and ribbing around the neckline, cuffs and hems. Press-studs on the shoulders and concealed press-studs at the crotch and down the legs."
622416,"Romper suit in organic cotton sweatshirt fabric with a print motif on the back, a kangaroo pocket with a small appliqué, and ribbing around the neckline, cuffs and hems."
623142,"Dungaree dress in soft, stretch organic cotton sweatshirt fabric with a kangaroo pocket and adjustable straps with press-studs. Soft brushed inside."
623571,"Garter-stitched cotton tube scarf with ribbed edges. Width 24 cm, circumference 44 cm."
623666,"Lightly padded all-in-one suit in a quilted weave. Pile-lined hood with sewn-on ears at the top, a zip with a chin guard at the front and elastication at the cuffs and hems. Foldover mitts and feet to keep the hands and feet warm. Soft pile lining."
623667,"Knitted jacket with a stand-up collar, zip down the front, long raglan sleeves and front pockets. Soft, thermal fleece inside."
623850,Pattern-knit trainer socks in a cotton blend.
623857,Thin tights with an elasticated waist.
623922,Knee socks in a textured-knit cotton blend with a scalloped trim at the top.
624104,Soft cotton towel with a hood. Patterned velour front and terry inside.
624120,"Joggers in lightweight cotton sweatshirt fabric with an elasticated drawstring waist, kangaroo pocket and ribbed hems."
624121,"Long-sleeved top in lightweight sweatshirt fabric with a press-stud on one shoulder and ribbing around the neckline, cuffs and hem."
624122,"Long-sleeved top in soft sweatshirt fabric with buttons on one shoulder and ribbing around the neckline, cuffs and hem."
624123,Joggers in soft sweatshirt fabric with an elasticated drawstring waist and ribbed hems. Soft brushed inside.
624124,T-shirt in soft cotton jersey with a press-stud on one shoulder.
624151,"Jumper in soft, fine-knit cotton with long raglan sleeves, buttons on one shoulder and ribbing around the neckline, cuffs and hem."
624212,Trousers in soft slub cotton jersey with elasticated ribbing at the waist and sewn-in turn-ups at the hems.
624325,"Set with a top and trousers in a cotton knit. Top with a round, roll-edge neckline, buttons at the back on one shoulder, long raglan sleeves and ribbing at the cuffs and hem. Trousers with a ribbed drawstring waist and ribbing at the hems."
624327,"Trousers in soft, fine-knit cotton with a ribbed, drawstring waist and ribbed hems."
624383,"Jacket and trousers in soft fabric. Jacket with a zip down the front, chin guard and lined hood with ears on the top. Trousers in fleece with an elasticated waist and ribbed hems."
624385,"All-in-one suit in soft pile with a hood, decorative ears, long sleeves and long legs. Zip at the front that continues down one leg, foldover mitts at the cuffs and full feet. Jersey lining."
624443,Wrapover bodysuits in soft organic cotton jersey with long sleeves and press-studs at the side and crotch.
624444,"Trousers in soft organic cotton jersey with full feet and wide, foldover ribbing at the waist."
624445,"Set with a long-sleeved bodysuit, leggings and hat in soft organic cotton jersey. Bodysuit with lapped shoulders and press-studs at the crotch. Leggings with wide foldover ribbing at the waist."
624507,Trainers with hook and loop fasteners at the top and a lightly padded edge around the heels. Fabric linings and insoles and rubber soles.
624517,Suede ballet pumps with an elastic strap over the foot and a decorative bow. Satin linings and insoles and rubber soles.
624524,Corduroy trainers with a hook and loop fastening at the front and loop at the back. Fabric linings and insoles and rubber soles.
624525,Trainers with elasticated lacing at the front and a loop at the back. Fabric linings and insoles and rubber soles.
624535,"All-in-one suit in soft, patterned jersey made from an organic cotton blend. Press-studs down the front and along one leg, patch front pockets, and ribbing around the neckline, cuffs and hems."
624537,"Long-sleeved dress in soft, organic cotton jersey with a round neckline and a seam with a wide flounce a the hem."
624538,Long-sleeved top in patterned organic cotton jersey with a rounded collar and press-studs at the back.
624539,Bodysuits in organic cotton jersey with a collar and long sleeves with picot trims. Press-studs at the back and crotch.
624540,"Trousers in soft, organic cotton jersey with an elasticated waist and adjustable braces with a concealed fastening at the front."
624544,Trainers in fabric and imitation leather with elasticated lacing at the front and a loop at the back. Mesh linings and insoles and fluted rubber soles.
624546,"Ankle boots with a concealed hook and loop fastening at the back, faux fur linings and insoles and EVA (ethylene-vinyl acetate) soles."
624554,"All-in-one pyjamas in checked organic cotton jersey with a collar, open chest pocket, and press-studs down the front and along one leg."
624658,Ankle boots in imitation suede with a zip at one side and loop at the back. Soft pile linings and insoles and rubber soles.
624659,"Hi-tops with a lightly padded edge and tongue, loop at the back, lacing at the front and a zip in one side. Pile linings and insoles and rubber soles."
624660,Boots with a turn-down shaft and hook and loop fastening at the back. Soft faux fur linings and rubber soles (soft soles in sizes 0-1).
624661,Warm-lined boots in imitation suede with a foldover top edge and a concealed hook and loop fastening at the back of the heel. Faux fur linings and insoles and soft rubber soles with anti-slip protectors.
624662,Ballet pumps with an elastic strap over the foot and loop at the back. Satin linings and insoles and rubber soles. (Sizes 0-1 have soft soles.)
624672,"Purl-knit jumper in soft cotton with buttons on one shoulder, short slits in the sides and ribbing around the neckline, cuffs and hem."
624674,"Long-sleeved jumper knitted in a soft, fine cotton blend with a motif, buttons on one shoulder and ribbing around the neckline, cuffs and hem."
624688,"Trousers in soft, narrow-wale cotton corduroy with adjustable elastication and a drawstring at the waist and a fake fly with decorative buttons. Jersey lining."
624690,"Shirt in checked cotton twill with a soft, brushed finish. Collar, buttons down the front, two chest pockets and long sleeves with buttoned cuffs."
624691,"Trousers in washed stretch cotton twill with an adjustable elasticated waist, fake fly with a press-stud and front and back pockets."
624692,"5-pocket jeans in washed denim with worn details, an adjustable elasticated waist with a press-stud, fake front pockets and real back pockets. Detachable elastic braces."
624837,Hat in braided paper straw with a cotton band and ties. Width of brim 4.5 cm.
624839,"Baby Exclusive. Set with a dress and pair of puff pants in a pattern-weave linen and cotton blend. Sleeveless dress with buttons at the back and frilled shoulder straps that cross at the back. Unlined. Puff pants with an elasticated waist, single frill at the front, three frills at the back and elasticated hems."
624840,Baby Exclusive. Hairband in soft organic cotton jersey with a knot detail at the front and elastication at the back.
624841,"Baby Exclusive. Sleeveless dress in soft, patterned organic cotton jersey with concealed press-studs on one shoulder and a gathered seam at the waist. Sewn-in bodysuit with press-studs at the crotch."
624843,"Baby Exclusive. Sleeveless romper suit in a double-layered organic cotton weave with frill-trimmed shoulder straps that cross at the back. Elastication and two flounces at the top, long legs with elasticated hems, and concealed press-studs at the crotch."
624850,"Fully lined swimsuit with an all-over print, narrow, frilled shoulder straps and frill trimmed hems."
624851,Baby Exclusive. Swim shorts with an elasticated waist and one back pocket with a button. Soft mesh inner shorts.
624998,Baby Exclusive. Cardigan in fine-knit linen with buttons down the front and roll edges at the cuffs and hem.
625034,"Long-sleeved bodysuit in soft jersey with woven details, a collar and button placket. Chest pocket with a button on the front, buttoned cuffs and press-studs at the crotch."
625124,Baby Exclusive. Blouse in a soft organic cotton weave with woven stripes and flounces with embroidered scalloped trims that start at the front and continue over the shoulders. Buttons at the back and a seam at the top with decorative gathers front and back. Lined.
625125,Baby Exclusive. Hairbands in an organic cotton weave with a knot detail at the front and covered elastication at the back.
625126,Cardboard pennants. Length approx. 3 m. Size of pennants 8x10 cm.
625131,"Baby Exclusive. Long-sleeved tops in soft, pointelle-knit organic cotton jersey with a button placket and embroidered scalloped trim around the neckline, cuffs and hem."
625133,"Baby Exclusive. Long-sleeved Henley top in soft, organic cotton jersey with a button placket."
625135,"Baby Exclusive. Set with a dress and pair of puff pants in a patterned organic cotton weave. Dress with a round neck, short sleeves with sewn-in turn-ups, a wrapover and cut-out section at the back and buttons at the back of the neck. Seam at the waist and a pleated skirt. Lined. Puff pants with elastication at the waist and hems. Unlined."
625137,"Baby Exclusive. Trousers in soft, slub jersey made from organic cotton with a text print. Elasticated drawstring waist and ribbed hems."
625141,Baby Exclusive. T-shirt in soft slub jersey made from organic cotton with a text print. Press-stud on one shoulder and short sleeves with sewn-in turn-ups.
625144,"Baby Exclusive. Cardigan in a textured organic cotton knit with a jersey lining. Zip down the front, a hood with ears and long raglan sleeves."
625145,"Baby Exclusive. All-in-one suit in a double-layered, textured organic cotton weave with short, flounced sleeves, buttons down the front and elasticated hems. Concealed press-studs at the crotch and down the legs (not in sizes 1-4Y)."
625210,"Cardigan in soft sweatshirt fabric with a shawl collar, buttons down the front and fake front pockets. Wide foldover ribbing at the cuffs and a ribbed hem. Soft brushed inside."
625229,"Joggers in soft, washed sweatshirt fabric with an elasticated drawstring waist, back pocket and low crotch. Tapered legs with decorative stitching on the knees and ribbed hems."
625663,"Padded jacket in wind- and water-repellent functional fabric with a detachable, fleece-lined hood and zip and wind flap with a hook and loop fastener down the front. Zipped chest pocket, elasticated cuffs, reflective details and a fleece lining. The jacket has a water-repellent coating without fluorocarbons."
625671,"Padded outdoor trousers in windproof, water-repellent functional fabric with a zip fly and hook and loop fastening, elasticated hems and an elastic strap under the feet. The trousers are in a slightly higher cut at the back with elastication at the waist and have elastic braces with a hook and loop fastening. Reflective details and a fleece lining. The trousers have a water-repellent coating without fluorocarbons."
625702,Long-sleeved tops in soft cotton jersey with a press-stud on one shoulder.
625705,"Lightly padded jacket in wind- and water-repellent functional fabric with a detachable, fleece-lined hood with a faux fur trim. Diagonal zip down the front and ribbing around the neckline and cuffs. Fleece lining. The jacket has a water-repellent coating without fluorocarbons."
626210,Baby Exclusive. Leggings in soft organic cotton jersey with an elasticated waist and fake fly with decorative buttons.
626534,"Pile jacket with a detachable, jersey lined hood with ears on the top and a zip down the front with a chin guard. Jersey lining."
626594,"Padded all-in-one suit in a lightly brushed, patterned weave. Pile-lined hood with sewn-on ears at the top, two zips down the front and elastication at the back of the waist. Foldover mitts at the cuffs and foldover feet at the hems to keep the hands and feet warm. Pile and fleece lining."
626683,Cap in cotton twill with a print motif on the front and covered elastication at the back.
626999,"Lightly padded jacket in a patterned weave with a stand-up collar and detachable, satin-lined hood. Zip down the front, long sleeves with contrasting colour stripes down the sides, and elastication around the hood, cuffs and hem. Lined."
627210,Cotton chambray cap with embroidery on the front and concealed elastication at the back.
627221,"Shorts in soft cotton piqué with an elasticated waist and fake fly with a decorative button. Side pockets, a fake flap pocket with a button front and back, and sewn-in turn-ups at the hems."
627456,"Set with a long-sleeved bodysuit and a pair of leggings in soft organic cotton jersey. Bodysuit with a gathered frill around the neckline, and press-studs on the shoulders and at the crotch. Ribbed leggings with an elasticated waist, frill trim at the back and overlocked edges at the hems."
627579,"Long-sleeved bodysuits in soft, organic cotton jersey with a wrapover front and press-studs at the side and crotch."
627580,"Short-sleeved, wrapover bodysuits in soft, organic cotton jersey with press-studs at the side and crotch."
627581,"Wrapover bodysuits in soft, organic cotton jersey with short sleeves and press-studs at the side and crotch."
627653,"Long-sleeved bodysuits in soft pointelle made from organic cotton jersey. Wrapover front with a decorative scalloped trim, and press-studs at the side and crotch."
627684,"Long-sleeved bodysuits in soft, organic cotton jersey with a wrapover front and press-studs at the side and crotch."
627687,"Long-sleeved, wrapover bodysuits in soft, organic cotton jersey with a text print on the front and press-studs at the side and crotch."
628340,"Rain jacket in wind- and waterproof functional fabric with closed, waterproof seams and a detachable, pile-lined hood with a peak. Zip down the front, elasticated cuffs and a fleece lining. The jacket has a water-repellent coating without fluorocarbons."
628549,"Set with a bodysuit and trousers in jersey made from an organic cotton blend. Bodysuit with a sewn-on bow tie, short sleeves with sewn-in turn-ups, a sewn-on waistcoat with buttons down the front, and press-studs at the shoulders and crotch. Trousers with foldover ribbing at the waist and ribbed hems."
628556,"Set with a bodysuit and trousers in a soft organic cotton blend. Long-sleeved bodysuit with a collar, shirt front, sewn-on bow tie, button placket and press-studs at the crotch. Trousers with foldover ribbing at the waist, a fake fly and ribbed hems."
628564,"Set with a top and pair of trousers in soft organic cotton. Jersey top with long raglan sleeves, buttons on one shoulder, an open chest pocket and contrasting colour neckline. Trousers in woven fabric with wide, foldover ribbing at the waist, a fake fly, leg pocket with a decorative button, and elasticated hems."
628591,Blouse and puff pants in a cotton weave. Sleeveless blouse with buttons at the back and a wide flounce at the hem. Puff pants with an elasticated waist and elasticated hems.
628594,"Set with a sleeveless top, leggings and hairband in cotton. A-line top in woven fabric with an opening and button at the back of the neck and gathered flounce at the hem. Leggings in patterned jersey with an elasticated waist. Hairband in patterned jersey with a knot detail at the front and elastication at the back."
628608,"Set with a dress, gilet and a pair of leggings. Flared dress in woven fabric with front pockets, buttons at the back and long sleeves with narrow elastication at the cuffs. Faux fur gilet with a concealed button at the top. Lined. Jersey leggings with an elasticated waist."
628610,"Set with a top and dungarees in soft cotton. Top in patterned jersey with a press-stud on one shoulder. Dungarees in a crinkled weave with flounces at the front, elastication at the back of the shoulder straps, press-studs at the crotch and down the legs (not in sizes 1-3Y) and elasticated hems."
628621,"Set with a hooded jacket and pair of trousers in soft sweatshirt fabric made from an organic cotton blend. Jacket with a zip down the front, chin guard, ribbing at the cuffs and hem and a jersey-lined hood with sewn-on ears at the top. Trousers with wide, foldover ribbing at the waist and ribbed hems. Soft brushed inside."
628633,"Set with a long-sleeved top and trousers in soft sweatshirt fabric made from patterned organic cotton. Top with raglan sleeves, concealed press-studs in the side and ribbing around the neckline and cuffs. Trousers with elasticated ribbing at the waist and ribbed hems. Soft brushed inside."
628801,"Long-sleeved top in sweatshirt fabric with flounces at the front, press-studs on one shoulder and narrow elastication and a flounce at the cuffs."
629022,"Set with a long-sleeved jersey bodysuit and dress in organic cotton. Patterned bodysuit with a concealed press-stud on both shoulders. Dress in soft chambray with frills, shoulder straps that cross and fasten at the back, and elastication at the back of the waist. Unlined."
629445,"Padded jacket in woven fabric with a detachable, padded hood and zip with a chin guard at the front. Narrow elastication at the cuffs and hem. Lined."
629482,"Lightly padded bomber jacket in a patterned weave with a small stand-up collar, zip down the front and ribbing at the cuffs and hem. Lined."
629718,"Romper suit in fine-knit cotton with frills at the top, shoulder straps, buttons at the back and elasticated hems."
629719,"Jumper in a soft, fine knit containing some wool with buttons at the back of the neck, front pockets and slits in the sides. Slightly longer at the back."
629720,"Trousers in a soft, fine knit containing some wool with an elasticated drawstring waist, side pockets and wide, straight legs."
629723,"Long-sleeved jumper in soft, fine-knit cotton with a roll-edge neckline and a decorative frill at the top. Button on one shoulder and ribbing at the cuffs and hem."
629724,"Slightly longer jumper in a soft, fine knit with ribbing around the neckline, cuffs and hem."
629760,"Chinos in stretch cotton twill with an adjustable, elasticated waist, fake fly with a button, fake side pockets and a fake welt pocket at the back."
629786,"Long-sleeved shirt in a cotton weave with a button-down collar, buttons down the front, buttoned cuffs and a rounded hem. Contrasting colour on the inside of the collar stand and cuffs."
629823,"Treggings in woven fabric with an elasticated waist, fake fly, fake front pockets and real back pockets."
629824,"Dress in woven fabric with buttons at the back, a gathered yoke and a frill trim around the armholes. Unlined."
629825,"Set with a dress and pair of leggings in soft cotton. Dress in patterned denim with a button placket, open chest pocket, a gathered seam at the top and long sleeves with buttoned cuffs. Leggings in patterned jersey with an elasticated waist."
629826,Gilet in faux fur with a concealed fastening and decorative bow at the front. Satin lining.
629828,"Set with a long-sleeved jersey top, corduroy shorts and a pair of fine-knit tights. Top with a round neckline that has a small opening and button at the back. Shorts with a fake fly, button at the waist and sewn-in turn-ups at the hems. Tights with an elasticated waist."
629873,"Dungarees in soft, stretch denim with press-studs at the sides and straps with adjustable fasteners. Seam and belt loops at the waist, a fake fly, fake front pockets, real back pockets and elasticated hems. Press-studs at the crotch and down the legs in sizes 4-12M."
630200,"Shirt dress in soft, checked cotton twill with a lightly brushed finish. Collar, buttons down the front, long sleeves with a tab and button, a seam at the waist and a flared skirt. Unlined."
630215,"Dress in cotton chambray with a collar, button placket with a pleat below and a chest pocket. Long sleeves with a tab and button, a gathered yoke at the back and a rounded hem. Detachable imitation suede belt. Unlined."
630416,"Bodysuit in soft cotton jersey with a lace collar and press-studs at the back of the neck. Long, puff sleeves with elastication at the cuffs, and press-studs at the crotch."
630616,"Set with a long-sleeved bodysuit in jersey and pair of trousers in soft sweatshirt fabric made from an organic cotton blend. Bodysuit with a sewn-on bow tie in woven fabric, a sewn-on waistcoat with buttons down the front, and press-studs at the shoulders and crotch. Trousers with foldover ribbing at the waist and ribbed hems."
630631,Set with a jumper and pair of trousers in garter-stitched organic cotton. Jumper with long raglan sleeves and buttons at one side. Trousers with an elasticated waist and ribbed hems.
630709,"Dress in soft cotton jersey with a shimmering, double-layered tulle skirt and a decorative bow at the waist. Concealed press-stud on one shoulder and short puff sleeves. Jersey-lined skirt. ."
630884,"Trainers in marled cotton with a hook and loop fastener, decorative appliqué at the top and loop at the back. Cotton linings and insoles and rubber soles."
631363,"Baby Exclusive. Leggings in soft cotton jersey with an elasticated waist, frill-trimmed side pockets and a frill at the hems."
632088,Fabric cap with elastication at the back.
632089,Sun hat in pattern-weave cotton with a decorative bow on the brim and ties. Lined.
632134,Sun hat in a cotton weave with ties. Lined.
632138,Cotton cap with elastication at the back.
632145,Hairbands in soft cotton jersey with a decorative bow on the front.
632151,Double-layered triangular scarves in soft cotton jersey with an adjustable press-stud fastening at the back of the neck.
632446,Hairbands in stretch cotton jersey with a sewn-on bow at the front.
632456,Cap in cotton jersey with elastication at the back.
632459,Hats in soft cotton jersey.
632462,Lined triangular scarves in soft cotton jersey with a press-stud fastening at the back of the neck.
633002,"Short-sleeved romper suit in printed slub jersey with press-studs on one shoulder and short sleeves with sewn-in turn-ups. Kangaroo pocket, press-studs at the crotch and sewn-in turn-ups at the hems."
633171,"Pull-on trousers in a soft slub weave with an elasticated waist, decorative drawstring and patch front pockets."
633175,"Shirt in a patterned cotton weave with a collar, buttons down the front and chest pocket. Yoke with a pleat at the back, short sleeves with sewn-in turn-ups, and a rounded hem."
633176,"Set with a shirt and shorts in a cotton weave. Short-sleeved shirt with a collar, buttons down the front and detachable satin bow tie with an elastic strap. Shorts with detachable elastic braces, an adjustable elasticated waist, zip fly and button, side pockets and a fake welt pocket at the back."
633179,Cotton canvas shorts with an elasticated drawstring waist and fake leg pockets with a flap.
633180,"Shorts in cotton twill with an adjustable elasticated waist, fly with a button, fake front pockets and a fake back pocket."
633200,"5-pocket shorts in stretch twill with an adjustable elasticated waist, zip fly and press-stud, and detachable, elastic braces."
633202,"Romper suit in an airy, patterned cotton weave with a collar, buttons down the front, short sleeves and short legs with sewn-in turn-ups. Sun hat with ties under the chin. Lined."
633203,"Dungaree shorts in a cotton weave with press-studs at the sides and concealed press-studs at the crotch. Elastic straps with adjustable fasteners at the front, and flap leg pockets."
633204,"Mittens in a soft, fine knit with elasticated cuffs."
633219,"Trousers in soft cotton twill with an elasticated drawstring waist, fake side pockets, seams at the knees and elasticated hems."
633257,"Long-sleeved shirt in washed denim with a collar, buttons down the front and at the cuffs and two flap chest pockets with a button. Yoke at the back and a rounded hem."
633263,"Pull-on trousers in soft, washed denim with elasticated ribbing and a drawstring at the waist. Front pockets and elasticated hems. Loose fit."
633266,Shorts in printed sweatshirt fabric with an elasticated drawstring waist and sewn-in turn-ups at the hems.
633268,"Vest tops in soft, patterned cotton jersey with a chest pocket and press-stud on one shoulder."
633273,T-shirt in cotton piqué with a button placket and straight-cut hem with short slits in the sides.
633274,"Pull-on trousers in airy jersey with an elasticated drawstring waist, side pockets and elasticated hems."
633275,T-shirt in soft cotton jersey with buttons on one shoulder.
633277,"Set with a T-shirt, pair of shorts and sun hat in soft cotton jersey. T-shirt with a print motif on the front, short sleeves with sewn-in turn-ups, a press-stud on one shoulder and a rounded hem. Shorts with an elasticated drawstring waist, side pockets and sewn-in turn-ups at the hems. Patterned sun hat with a jersey lining and ties."
633283,"Cardigan in printed marled jersey with a hood, zip down the front, side pockets and long sleeves."
633293,T-shirt in printed cotton jersey with short raglan sleeves and press-studs on the back of one shoulder.
633343,Long-sleeved top in soft fabric with dropped shoulders and ribbing around the neckline and hem. Press-stud on one shoulder.
633345,"Long-sleeved top with an appliqué on the front, a round neck with a press-stud on one shoulder, and ribbing around the neckline and cuffs. Straight-cut hem with slits in the sides."
633378,"Leggings in stretch denim with elastication and a press-stud at the waist, fake fly, fake front pockets and real back pockets."
633558,"Set with a knitted jacket and trousers lined with soft, thermal fleece. Jacket with a stand-up collar, zip down the front with a chin guard, long raglan sleeves and front pockets. Trousers with an elasticated waist."
633607,Hat in a soft knit with a pompom at the top and earflaps with ties. Fleece lining.
633608,Polo-neck collar in a soft knit.
633609,"Mittens in a soft knit with ribbed, foldover cuffs and a fleece lining. Size 0-6M without thumbs."
633652,"Dungaree shorts in soft, washed, patterned denim with a chest pocket, straps with adjustable fasteners and a seam at the waist with press-studs. Fake side and back pockets and a fake fly. Concealed press-studs at the crotch and down the legs (not in sizes 1-2Y)."
633721,"Set with a plumeti blouse and pair of shorts in a cotton weave. Blouse with an elasticated neckline, short cap sleeves with a scalloped trim, and a scalloped hem. Shorts with an elasticated waist and elasticated hems."
633785,CONSCIOUS Joggers in organic cotton sweatshirt fabric with an elasticated drawstring waist and ribbed hems.
633917,"Baby Exclusive. Jumper in a soft, textured organic cotton knit with buttons at the back and long raglan sleeves. Ribbing around the neckline, cuffs and hem."
633918,"Baby Exclusive. Trousers in a soft, textured organic cotton knit with an elasticated drawstring waist and ribbed hems."
633919,"Baby Exclusive. Textured-knit cardigan in soft organic cotton with buttons down the front and ribbing around the neckline, cuffs and hem."
634016,Short-sleeved bodysuits in organic cotton jersey with concealed press-studs on one shoulder and at the crotch.
634029,Sleeveless bodysuits in soft cotton jersey with narrow shoulder straps and press-studs at the crotch.
634036,Short-sleeved bodysuits in soft organic cotton jersey with lapped shoulders and press-studs at the crotch.
634050,Leggings in soft organic cotton jersey with an elasticated waist.
634563,Long-sleeved bodysuits in soft organic cotton jersey with press-studs on one shoulder and at the crotch.
634971,"Baby Exclusive. Long-sleeved all-in-one-suit in soft, organic cotton slub jersey with a button placket and open chest pocket. Concealed press-studs at the crotch and down the legs, and ribbing around the neckline, cuffs and hems."
634972,Baby Exclusive. T-shirt in soft slub jersey made from patterned organic cotton. Press-stud on one shoulder and short sleeves with sewn-in turn-ups.
634974,"Baby Exclusive. Round-necked dress in lightweight sweatshirt fabric made from patterned organic cotton. Press-studs at the neck, long balloon sleeves with ribbing and a gathered seam at the top."
