product_code,detail_desc
606712,Imitation suede sandals with an adjustable ankle strap and block heels. Imitation leather linings and insoles and rubber soles. Heel 6 cm.
606714,Imitation suede sandals with covered block heels. Foot straps at the front and an adjustable ankle strap with a metal buckle. Imitation leather linings and insoles and rubber soles. Heel 8 cm.
606742,"Sandals with open toes, wrapover foot straps and elastication at the heels. Satin linings, imitation leather insoles and rubber soles. Covered heels approx. 8 cm."
606743,"Sandals in imitation suede with elasticated heel straps and cork wedge heels. Imitation leather linings and insoles and rubber soles. Platform front 2 cm, heel 11.5 cm."
607517,Hat of braided paper straw and grosgrain. Width of brim 11 cm.
607552,Scarf in an airy weave with fringes on the short sides. Size 80x200 cm.
607557,Two-strand necklace in different designs of metal chain with pendants. Adjustable fastening.
607563,Metal and fabric earrings with tassels. Length 7.5 cm.
607788,Satin mules with pointed toes. Satin linings and insoles and rubber soles. Covered heels 6 cm.
608005,Metal bangles in different designs
608347,"Trainers with a lightly padded edge, lacing at the top and a loop at the back. Cotton twill linings and insoles and rubber soles."
608370,"Imitation suede mules with open toes, satin linings and cork wedge heels. Imitation leather insoles and rubber soles. Platform front 2 cm, heel 11 cm."
608445,"Hobo bag in grained imitation leather with a detachable, adjustable shoulder strap with button stud fastenings, detachable handle with stitched details and a flap and zip at the top. Zip in each side to make the bag bigger and one inner compartment. Unlined. Size 14x34x35 cm."
608805,"Short, large necklace in metal with sparkly stones and an adjustable fastener. Length 41 cm."
608860,Metal chain necklace with a pendant made of faceted stones and beads.
608893,Hard plastic smartphone case with a selfie light in two places. Built-in battery. USB 2.0 charging cable included. Fits iPhone 6/7. The cable is only for charging and synchronisation via a computer.
608903,Rigid hairband made of covered steel wire with fabric flowers and leaves.
608910,Long earrings in metal with sequins. Length 9 cm.
608911,"Sunglasses with metal frames and UV-protective, tinted lenses."
608928,"Metal earrings decorated with sparkly beads, pompoms and tassels."
609381,Long metal earrings with sequins and tassels. Length 12.5 cm.
609812,"Shopper in sturdy, braided plastic with two imitation leather handles at the top. Size approx. 12x31x39 cm."
609837,Shopper in soft imitation leather with two handles at the top and ties with a metal ring at the ends. Size 15x31x37 cm.
609847,"Leather and suede bag with an adjustable shoulder strap and zip at the top. One small outer compartment with a zip and two smaller inner compartments, one with a zip. Lined. Size 14x20x27 cm."
609938,"Shoulder bag in grained imitation leather with a zip at the top, detachable shoulder strap and a zipped inner compartment. Lined. Size 4x18x28.5 cm."
610107,Hairbands in elasticated satin. Width 2 cm.
610124,"Imitation leather handbag with decorative floral appliqués with studs, two handles and a zip at the top. Narrow, detachable shoulder strap and one inner compartment. Lined. Size 12x22x30 cm."
610151,"Metal chain necklaces in various designs and lengths, two with bead-shaped pendants."
610312,"Mules in chunky cotton canvas with concealed wedge heels and fold-down backs. Fabric linings, imitation leather insoles and rubber soles."
610693,"Sandals with covered platform soles and heels, straps across the foot and an adjustable ankle strap with a metal buckle. Imitation leather insoles and rubber soles. Platform 2 cm, heel 11 cm."
610726,Hat in braided paper straw with a grosgrain band. Width of brim 6 cm.
610771,Faux fur headband with a knot detail at the front.
610787,"Court shoes in imitation leather with pointed toes and braided ties that can be wound around the ankles. Satin linings, imitation leather insoles and rubber soles. Covered heels 8 cm."
610983,Elastic hairband with decorative fabric flowers.
610988,"Mules with wrapover faux fur straps, imitation leather insoles and rubber soles. Heel 1.5 cm."
611033,"Slides with a knot detail at the front, imitation leather linings and rubber soles."
611201,"Loafers with a grosgrain trim around the top, satin linings and insoles and rubber soles."
611286,"Paper straw shopper with two handles, one with pompoms attached. The bag closes with imitation leather ties and has two inner compartments and a fabric lining. Size 17x31x35 cm."
611491,Metal bangle.
611635,"Shoulder bag in imitation leather with a zip at the top, detachable shoulder strap with a carabiner hook at each end and an outer compartment with a press-stud. Lined."
611785,"Fully-fashioned trainers in mesh with rubber details, lacing at the front and a loop at the back. Mesh insoles and rubber soles."
612079,Thin metal-chain bracelets with a pendant in various designs.
612138,"Scarf in soft, patterned satin. Size 80x80 cm."
612170,Lightly padded captain’s cap in twill with a slight sheen. Decorative cord and metal buttons at the front. Cotton lining.
612204,Straw hat with a raw edge and embroidered text.
612249,"Metal watch with a narrow, adjustable strap in imitation leather with a metal buckle. Width of strap 1.3 cm, total length 23 cm. Diameter of watch 3.5 cm."
612277,Hat in braided paper straw. Imitation leather band with paper pompoms. Width of brim 9.5 cm.
612420,Narrow belt in imitation leather with a metal buckle. Width 1.5 cm.
612946,Long earrings in metal with faceted sparkly stones at the top and long fabric tassels at the bottom. Length 18 cm.
612960,Long metal earrings with plastic beads and pendants in different lengths of metal chain. Length 10.5 cm.
613062,Metal earrings in various designs and sizes. Size 0.3-3.5 cm.
613811,Ballet pumps with pointed toes and a foot strap with concealed elastication. Imitation leather linings and insoles and rubber soles.
613838,Thin metal-chain necklace with a decorative ring and leaf-shaped pendant. Length 45.5-51.5 cm.
613851,"Thin metal chain necklace with a leaf-shaped pendant. Adjustable length, 88-96 cm."
613857,Short thin metal chain necklace with a round pendant.
613858,Large metal plate earrings. Length 7 cm.
613925,Metal bangle with a metal orb at each end.
614734,"Court shoes with pointed toes, imitation leather linings and insoles and rubber soles. Covered heels 8 cm."
615372,"Small shoulder bag in grained imitation leather with a metal buckle on the flap, an inner pocket and a metal chain shoulder strap. Size 4x15x17 cm."
615722,"Long, metal earrings decorated with chiffon flowers and bead tassels. Length 13 cm."
615790,Metal necklace with an adjustable fastener.
615801,Metal earrings in various designs. Three pairs of hoops and one pair with hanging hoops. Diameter 1.5 cm-3 cm.
615950,Imitation suede sandals with a wraparound ankle strap that is elasticated at the back and covered wedge heels. Imitation leather linings and insoles and rubber soles. Heel 2.5 cm.
616049,"Hair scarves in an airy, patterned weave that can be tied around the head or neck. Size 11x110 cm."
616540,"Thin metal rings in various designs. Two decorated with small, sparkly glass beads."
616606,"Sunglasses with patterned acetate frames and UV-protective, polarised lenses."
616626,"Sunglasses with acetate frames and tinted, UV-protective, polarised lenses."
616635,"Sunglasses with plastic frames, sidepieces and lenses. The lenses are UV-protective, tinted and polarised. Polarised lenses convey colours more clearly and provide stronger contrasts while preventing glare."
616641,Metal earrings in various sizes and designs. Size from 1.3 cm to 4 cm.
616705,Oval metal earrings. Size 4x3.5 cm.
617690,Narrow belt in grained imitation leather with a metal buckle. Width 1.2 cm.
617754,"Small imitation leather shoulder bag with a detachable shoulder strap, flap with appliqués and a metal fastener, and three compartments. Lined. Size 7x13.5x19 cm."
617935,"Large necklace with plastic beads of various sizes covered in patterned satin. Diameter of beads 2-4 cm. Adjustable fastener, approx. 49-57 cm."
617979,Metal earrings with a plastic bead.
618160,Loafers with a decorative seam at the front and metal rings at the top. Imitation leather linings and insoles and rubber soles. Heel 1.5 cm.
618172,Long earrings in metal and fabric with tassels. Length 14.5 cm.
618264,Hard plastic smartphone case covered in leather on one side. Fits iPhone 6/6s/7/8.
618650,"Thin metal chain necklace with a pendant. Adjustable length, 42-47 cm."
618682,Metal earrings with fabric fringes.
618726,"Metal earrings in various designs. Ten pairs of studs, two pairs of studs with a small pendant and two pairs of hoop earrings with pendants. Size from 0.2 to 3.5 cm."
618760,Striped scarf in an airy weave with short fringe trims along the sides. Size 100x200 cm.
618790,"Canvas clutch bag with a flap, metal fastener and magnetic catch, a thin metal chain shoulder strap and small compartment inside. Size 26x19 cm."
619190,"Sunglasses with plastic frames and UV-protective, tinted lenses."
619234,Chelsea boots with elastic gores in the sides and a loop at the back. Satin linings and imitation leather insoles. Heel 3 cm.
619235,"Ankle boots in grained imitation leather with elastic gores in the sides and a loop at the back. Satin linings, imitation leather insoles and chunky rubber soles. Heel approx. 7 cm."
619236,"Platform ankle boots in imitation suede with covered heels and supple shafts with a zip in the side. Satin linings, imitation leather insoles and rubber soles. Platform front approx. 3 cm, heel 10 cm."
619406,"Hobo bag in grained imitation leather with a handle and drawstring at the top, and a detachable, adjustable shoulder strap. Unlined. Size 16x30x30 cm."
619440,"Imitation leather handbag with decorative metal details, two detachable handles and a detachable shoulder strap. One large compartment with two inner compartments. Unlined. Size 13x23x32 cm."
619869,Hat in soft rib-knit cashmere.
620134,"Round sunglasses with twisted metal frames and UV-protective, tinted lenses."
620139,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
620319,"Sunglasses with metal and plastic frames and tinted, UV-protective, mirrored lenses."
620425,Wide hairband in cotton jersey with a twisted detail.
620745,"Imitation suede espadrilles with pointed toes, a braided jute trim around the soles and an adjustable imitation leather ankle strap with a metal buckle. Imitation leather insoles, satin linings and rubber soles."
620746,Slides with faux fur at the top and a braided jute trim around the soles. Rubber soles. Platform 3 cm.
620754,"Satin sandals with narrow straps that cross over the foot, some of which are decorated with sparkly stones. Heel strap, imitation leather insoles and rubber soles."
620759,"Suede sandals with an adjustable, wrapover ankle strap with concealed elastication and a metal buckle. Leather insoles and rubber soles."
621312,Thin metal rings in various designs.
621780,Mules in imitation leather with crossover straps at the top. Gently moulded imitation cork insoles and chunky ethylene-vinyl acetate (EVA) soles.
621915,"Low, imitation leather sandals with an elasticated heel strap. Rubber insoles and soles."
622146,Metal keyring with a carabiner hook and imitation leather tassel. Length approx. 15 cm.
622174,"Suede laptop case in the shape of an envelope. Concealed magnetic fastener and one inner compartment. Cotton lining. Fits 13"" laptops."
622233,"Elastic hairband with large, decorative flowers."
622255,Keyring with a metal carabiner hook and padded imitation leather decoration.
622522,Small imitation leather pouch in the shape of a watermelon with decorative studs on the front and a zip at the top. Keyring and carabiner hook in metal on one side. Lined. Size 7x12 cm.
622846,"Imitation leather wallet with six card slots, a zip at the top and a decorative tassel. Size 2x8x10.5 cm."
622955,"Boots with an ankle-height shaft, lacing at the front and loop at the back. Pile linings and insoles and chunky soles. Heel 3.5 cm."
622958,"Platform trainers with lacing at the front, cotton canvas linings and insoles and rubber soles. Platform 3.5 cm."
622961,"Ankle boots with lacing at the front and fabric linings and insoles. Platform front 2.5 cm, heel 10 cm."
622963,Chelsea boots in imitation leather with elastic gores in the sides and a loop at the back. Fabric linings and insoles and rubber soles. Heel 2 cm.
622966,"Trainers with lacing at the front, fabric linings and insoles and rubber soles."
622969,Ankle boots with pile linings and insoles and fluted soles.
623350,"Sunglasses with plastic frames and UV-protective, tinted lenses."
624042,Scarf in a soft loose weave with fringes on the short sides. Size 80x200 cm.
624048,"Large scarf in soft, checked fabric with fringes along the short sides."
624050,"Scarf in an airy, patterned weave with fringes along the sides. Size 150x200 cm."
624061,Metal and plastic hair clips in different colours.
624216,Metal earrings. Two thicker pairs and two thinner pairs. Diameter approx. 2 cm.
624298,Double metal chain bracelet decorated with three gold-coloured plastic beads of different sizes.
624308,Metal rings in various designs.
624632,Scarf in a soft weave with fringes on the short sides. Size 50x180 cm.
624633,"Large scarf in a soft, checked weave with fringes on the short sides. Size 65x200 cm."
624634,Scarf in a soft jacquard weave with fringes on the short sides. Size 80x170 cm.
624636,"Large, block-coloured scarf in a soft weave with fringes on the short sides. Size 50x200 cm."
624637,Large scarf in a soft weave with fringes along the short sides. Size 50x180 cm.
624638,Scarf in a soft weave with fringes on the short sides. Size 40x170 cm.
624678,Block-patterned scarf in a soft weave with fringes along the sides.
625355,"Sunglasses with metal frames and UV-protective, mirrored lenses."
626316,Tube scarf in an airy patterned weave.
626328,"Scarf in an airy, patterned weave. Size 130x130 cm."
626346,Scarf in woven fabric with fringes on the short sides. Size 70x180 cm.
628755,Metal hair decoration with sparkly stones and leaf-shaped pendants.
628762,Hair accessory made from thin metal chains with arrow-shaped pendants. Adjustable fastening.
629379,"Suede laptop case with a zip at the top and cotton lining. Fits 13"" laptops."
629483,"Scarf in a soft, checked weave with fringes along the sides. Size 90x190 cm."
629881,"Wedge-heel sandals with an ankle-height shaft, open section at the back, ankle strap with an adjustable metal buckle and a strap over the foot. Heels and insoles covered in braided jute. Rubber soles. Platform front approx. 3.5 cm, heel approx. 9 cm."
629897,"Platform sandals in cotton canvas with a braided jute trim and an adjustable ankle strap with a metal buckle. Thermoplastic rubber (TPR) soles. Platform front 4 cm, heel 13.5 cm."
629908,Satin mules with a striped foot strap with a decorative bow. Imitation leather insoles and rubber soles. Covered heels 6.5 cm.
629909,Mules with a wide foot strap in plastic. Imitation leather insoles and rubber soles. Covered heels approx. 6.5 cm.
629912,"Satin sandals with a heel strap and narrow straps that cross over the foot, some of which are decorated with sparkly stones. Imitation leather insoles and rubber soles. Covered heels, approx. 7 cm."
630022,Sun visor in braided straw with a woven top and wide elastic strap with a metal fastener at the back.
630299,"Hobo bag in soft, grained imitation leather with a handle and zip at the top and two inner compartments, one with a zip. Lined. Size 15x28x36 cm."
630675,Hair clips in coloured plastic.
630809,Long earrings in metal and plastic with fabric tassels. Length 16 cm.
631197,Hairband in woven fabric with a sheen. Knot detail at the front and elastication at the back.
631258,Satin sandals with straps over the foot and concealed elastication at the heel. Imitation leather linings and rubber soles. Covered heels approx. 10 cm.
631270,Imitation leather mules with open toes and a knot detail at the front. Imitation leather linings and insoles and rubber soles. Covered heels 9 cm.
631381,Imitation suede sandals with rounded toes and block heels. Imitation leather linings and insoles and rubber soles. Heel 8 cm.
631383,"Imitation suede slingbacks with pointed toes and a decorative bow at the back. Satin linings, imitation leather insoles and rubber soles. Covered heels 5.2 cm."
631653,"Sunglasses with plastic frames and UV-protective, tinted lenses."
631876,Sandals with an adjustable ankle strap. Imitation leather insoles and rubber soles.
631878,Sandals with straps at the front and elastic heel straps. Imitation leather insoles and thermoplastic rubber (TPR) soles.
631888,"Imitation suede mules with a square front and low heels. Fabric linings, imitation leather insoles and rubber soles. Heel 3 cm."
631902,"Loafers with pointed toes. Fabric linings, imitation leather insoles and thermoplastic rubber (TPR) soles. Heel approx. 3.5 cm."
631919,"Mules in imitation suede with square toes. Satin linings, imitation leather insoles and rubber soles."
631949,"Thin metal chain necklace with a round metal pendant and fabric tassel. Adjustable length, 68-76.5 cm."
632065,"Three-strand thin metal chain necklace with different pendants. Adjustable length, 40-48.5 cm."
632101,Earrings in various sizes and designs. Three pairs of studs and one pair of hoops. Size 0.8-5.2 cm.
632429,"Mules in sturdy cotton canvas with a beaded foot strap. Satin linings, imitation leather insoles and rubber soles. Covered heels 4 cm."
632451,Low sandals in imitation leather with a wide foot strap and adjustable ankle strap with concealed elastication and a metal fastener. Leather linings and insoles. Heel approx. 2.5 cm.
632516,"Ankle boots in imitation leather with details in imitation suede, a loop at the back, decorative straps and a zip in the side. Satin linings, imitation leather insoles and rubber soles. Heel 4 cm."
632523,Block-heeled ankle boots with a zip on the inside. Fabric linings and insoles. Heel 8.5 cm.
632560,"Suede loafers with decorative studs, open sides and a small, concealed wedge heel. Suede linings, leather insoles and rubber soles. Heel 2.5 cm."
632596,Mules in fringed cotton canvas with a braided jute trim around the soles. Satin linings and rubber soles.
632642,"Espadrilles with a jute trim around the soles. Cotton twill and leather linings, jute insoles and rubber soles."
632651,Leather sandals with crossover straps at the front. Leather insoles and rubber soles.
632768,"Hair set with two plastic clips, two elastics and ten hair grips."
632784,Hair elastics without metal clips.
633017,"Soft handbag in grained imitation leather with two handles and a zip at the top and an adjustable, detachable shoulder strap with carabiner hooks at both ends. Two inner compartments, one with a zip. Lined. Size 13x25x29 cm."
633025,"Large nylon shopper with handles in imitation leather with decorative metal studs, a zip at the top and one inner compartment. Lined. Size 19.5x33x36 cm."
633042,Weekend bag in nylon with two imitation leather handles and a zip and drawstring at the top. One zipped inner compartment. Lined. Size 20x35x45 cm.
633262,Scarf in woven fabric with fringe trims. Size 100x200 cm.
633813,Cotton twill shoes with lacing at the front and a loop at the back. Canvas linings and insoles and thermoplastic rubber (TPR) soles.
633946,Trainers in imitation leather with imitation suede details and lacing at the front. Twill linings and insoles and rubber soles.
634480,Earrings in metal an plastic with decorative sparkly stones.
634579,"ANNA GLOVER x H&M. Espadrilles in satin with a grosgrain trim around the top and a braided jute trim around the soles. Satin linings, jute insoles and rubber soles."
634731,"Tube scarf in a soft rib knit. Width 50 cm, circumference 65 cm."
634755,Imitation leather iPhone case with four card slots in the flap. Closes with a tab and press-stud. Fits iPhone 6/6s/7/8.
634832,ANNA GLOVER x H&M. Scarf in patterned mulberry silk. Size 80x80 cm.
635238,Imitation leather clutch bag with a flap and concealed magnetic fastener. Narrow imitation leather and metal chain shoulder strap and one zipped inner compartment. Lined. Size approx. 4x15x27 cm.
635240,"Small shoulder bag with a zipped outer compartment, a zip at the top, a narrow shoulder strap and an inner compartment. Lined. Size approx. 5.5x14x18.5 cm."
635243,"Shoulder bag in imitation leather and canvas containing some linen. Flap with a magnetic fastener, a metal chain shoulder strap, two compartments under the flap and a zipped compartment at the back. Size approx. 6.5x7.5x14 cm."
635273,"Sturdy bag in imitation leather with one shorter shoulder strap in imitation leather and one longer, metal chain shoulder strap. Both straps are detachable. Flap with a snap lock at the front. The bag is divided into two sections, one of which fastens with a press-stud and the other with a zip. One inner compartment. Unlined. Size 7.5x15x23 cm."
635274,Small bag in grained imitation leather with a shoulder strap and zip at the top. Lined. Size 17x25 cm.
635276,"Small shoulder bag in soft, grained imitation leather. A flap with a metal fastener and a narrow, metal chain shoulder strap. Unlined. Size approx. 7.5x16.5x19.5 cm."
635279,"Small bag in grained imitation leather with a narrow shoulder strap, zip at the top and zipped outer compartment. Lined. Size approx. 7x16x27 cm."
635280,Shoulder bag in grained imitation leather with an adjustable shoulder strap with a metal buckle and a zip at the top. One outer compartment with a concealed zip and one zipped inner compartment. Lined. Size 4x22x22 cm.
635283,Bag in imitation leather with a metal chain shoulder strap and zip at the top. Lined. Size 5x15x20 cm.
635290,"Pouch bag in crushed velvet with a reversible sequin pattern, drawstring at the top and detachable, metal chain shoulder strap. One inner pocket with a zip. Satin lining. Size 25x28 cm."
635450,Braided straw bag with two handles at the top and an inner compartment with a press-stud. Lined. Size 32x21x25 cm.
635689,"Satin mules with a wide, padded foot strap. Imitation leather insoles and rubber soles. Heel 3 cm."
636596,"Nylon handbag with imitation leather details, two handles, a zip and a drawstring at the top. One zipped inner compartment. Lined. Size 22x35.5x40.5 cm."
636664,"Bag in grained imitation leather with a narrow metal-chain shoulder strap, zip at the top and inner compartment. Lined. Size 2.5x17x23 cm."
636803,Imitation suede cap. Lined.
637149,Net bag in braided paper straw with two handles at the top. Size approx. 40x45 cm.
637243,Satin-covered Alice bands with a glittery text appliqué on top.
637254,Flip-flops in imitation patent leather with metal and plastic stone decorations and rubber soles.
637665,Metal earrings with a fabric tassel. Length 8 cm.
637894,Perforated metal earrings in the shape of a leaf. Length approx. 8 cm.
637975,Shopper in grained imitation leather with imitation suede inside and two handles and a magnetic fastener at the top. Gold-coloured zips in the sides to adjust the size of the bag and a zipped imitation leather inner pocket. Unlined. Size 14.5x32x37 cm.
638029,Chunky metal hoop earrings. Diameter 7 cm.
638142,Bag in grained imitation leather with a metal-chain and imitation leather shoulder strap and zip at the top. Lined. Size 17x25 cm.
638143,"Small shoulder bag in imitation leather with satin details, a flap with a metal snap lock, and metal chain shoulder strap. One small inner compartment. Lined. Size approx. 5x13.5x18.5 cm."
638217,"Suede bucket bag with a metal chain shoulder strap, magnetic fastener at the top and zipped inner compartment. Cotton twill lining. Size 22x18x9 cm."
638256,Belt in grained imitation leather with a metal buckle. Width approx. 3 cm.
638282,Belt in grained imitation leather with a metal buckle. Width 4 cm.
638283,"Sunglasses with metal frames and UV-protective, tinted lenses."
638458,"Sunglasses with plastic frames and UV-protective, tinted lenses."
638494,Leather belt with a metal buckle. Width 2.5 cm.
638495,Adjustable waist belt in imitation suede and grained imitation leather with a metal buckle. Width approx. 4 cm.
638532,Wide waist belt in imitation leather with a round metal buckle. Width 8 cm.
638533,Narrow imitation leather belts in different designs with a metal buckle. Width approx. 1.2 cm.
638559,Small shoulder bag in imitation leather with a metal chain shoulder strap and flap with a twist lock metal fastener. Outer compartment in a contrasting pattern and one inner compartment. Lined. Size approx. 4.5x15x20 cm.
638568,"Shoulder bag in supple suede with a flap and concealed fastener, metal chain strap and two inner compartments, one zipped. Lined. Size approx. 9x19x26 cm."
638904,"Shoulder bag in leather with suede details. Flap with a metal snap lock, adjustable shoulder strap with a metal buckle and one zipped inner compartment. Lined. Size approx 8x17x23 cm."
638905,"Shoulder bag in suede with a quilted front, zip at the top and a narrow shoulder strap with a chain fastening. One inner compartment. Lined. Size 6x15x20 cm."
638911,Small suede shoulder bag with a flap and concealed magnetic fastener and a decorative metal buckle with sparkly stones. Detachable suede and metal chain shoulder strap and one inner compartment. Lined. Size approx. 4x12x19 cm.
638912,Suede clutch bag with a flap and concealed magnetic fastener and decorative metal buckle. Detachable metal chain shoulder strap and one zipped inner compartment. Lined. Size approx. 4x15x27 cm.
639268,Metal earrings in various sizes and designs. Size from 0.4 cm to 1.4 cm.
639284,"Flat, round metal earrings. Size 2 cm."
639323,Thin metal rings in various designs.
639395,"Aviator-style sunglasses with metal frames and UV-protective, tinted lenses."
639404,"Sunglasses with metal frames and UV-protective, tinted lenses."
639405,"Metal chain necklace with round pendants. Adjustable length, 44-53 cm."
639410,"Sunglasses with plastic frames and UV-protective, tinted lenses."
639415,Three-strand metal necklace with pendants.
639424,"Three-strand thin metal chain necklace with pendants. Adjustable length, 32-40 cm."
639431,Metal necklace with metal wire flowers and an adjustable fastener.
639434,"Filigree metal earrings with perforated, leaf-shaped pendants. Diameter of earrings 3.5 cm, length with pendant 7 cm."
639437,"Slim sunglasses with plastic frames and UV-protective, tinted lenses."
639438,Large leather shopper with two handles at the top and decorative seams front and back. Size 14x32x39 cm.
639448,"Spacious handbag in sturdy, grained imitation leather with two handles and a zip at the top. Three inner compartments, one with a zip, and studs on the bottom. Lined. Size 15x30x36 cm."
639450,Bucket bag in grained imitation leather with two handles and a drawstring at the top and one inner compartment. Size 12x28x30 cm.
639454,"Metal earrings in various designs, three pairs with fabric tassels."
639460,"Sunglasses with acetate frames and UV-protective, tinted lenses."
640989,"Leather sandals with padded, wrapover straps. Leather insoles and fluted rubber soles."
640990,"Suede platform sandals with a braided jute trim around the soles and adjustable ankle strap with a metal fastener. Leather insoles and rubber soles. Platform front approx. 4 cm, heel 4.5 cm."
641521,Earrings with sparkly stones and beads. Length 5.5 cm.
641741,Thigh boots in soft imitation suede with a drawstring at the top and pointed toes. Imitation leather insoles and rubber soles. Covered heels 8 cm.
641760,"Shopper in soft suede with handles and a magnetic fastener at the top, a narrow, detachable shoulder strap and large outer compartment. Unlined. Size 13x35x38 cm."
642075,Bag in braided paper straw with imitation leather handles and a zip at the top. Two small inner compartments. Lined. Size 12x34x49 cm.
642411,Fisherman's hat in cotton twill with an embroidered motif. Width of brim 7 cm.
642635,Trainers in patterned twill with elastic at the front and a loop at the back. Fabric linings and insoles and rubber soles.
642648,Slip-on trainers with an elastic gore at the front. Twill linings and insoles and rubber soles.
642771,Satin sandals with an adjustable ankle strap with concealed elastic and a metal buckle. Imitation leather insoles and rubber soles. Covered heels 9.5 cm.
643283,Hard smartphone case in marble-patterned plastic. Fits iPhone 6//7/8.
643355,"Narrow waist belt in imitation leather with studs, a decorative bow at the front and adjustable fastening at the back. Width 1 cm."
643357,Metal waist belt with an elastic strap and metal fastener at the back. Width 2.5 cm.
643358,Waist belt in metal with sparkly stones. Adjustable length. Width 2.2 cm.
643547,"Patterned canvas shopper with two handles and a magnetic fastener at the top, and one zipped inner compartment. Size approx. 24x34x35 cm."
643552,"Imitation leather shopper with imitation suede inside, two handles and a magnetic fastener at the top. One inner compartment with an additional zipped pocket. Unlined. Size approx. 13x33x41 cm."
643577,"Spacious shoulder bag in nylon with imitation leather details, a detachable, adjustable shoulder strap, two handles and a zip at the top. Concealed press-studs on the short sides that can be unfastened to make the bag more spacious, three inner compartments, one with a zip, and a reinforced base. Lined. Size 20.5x35.5x39.5 cm."
643588,Shopper with two handles and a tie fastening with metal pendants. Unlined. Size 12x32x33 cm.
643591,"Large bucket bag in imitation leather with a handle, detachable shoulder strap and drawstring at the top. Unlined. Size approx. 15x29.5x31.5 cm."
643597,"Bag in grained imitation leather with fringing, an adjustable shoulder strap and zip at the top. Two inner compartments, one with a zip. Size 9.5x27x32.5 cm."
643642,"Shopper in a cotton jacquard weave with two handles at the top, decorative tassels and two inner compartments, one with a zip. Lined. Size 12x30x40 cm."
644370,"Knee-high boots in imitation suede with a soft, stretchy shaft, round toes and covered block heels. Satin linings, imitation leather insoles and thermoplastic rubber (TPR) soles. Heel 6 cm."
644514,"Thin metal chain necklace with a decorative metal ring. Adjustable length, approx. 52-59 cm."
644522,"Ankle boots with peep toes and visible seams. Fabric linings, imitation leather insoles and rubber soles. Heel 9 cm."
644539,Hoop earrings in different designs. One metal pair and one pair in plastic and metal. Diameter approx. 3 cm.
645765,Round metal studs. Diameter approx. 3 cm.
645768,Hat in braided paper straw with a grosgrain band. Width of brim approx. 6 cm.
645930,Warm-lined ankle boots in imitation suede with a zip at the back. Faux fur linings and insoles and fluted rubber soles. Heel 3 cm.
645950,Paper straw hat with a twisted band around the brim and paper straw pompom at one side. Width of brim 5 cm.
645951,Hat in braided paper straw with an embroidered motif on the brim. Width of brim 12 cm.
646035,"Imitation suede trainers with a stretchy, fully fashioned shaft. Fabric linings and insoles and rubber soles."
647079,"Grained imitation leather card holder with two card compartments on one side, a compartment at the top and a compartment at the back. Closable with a tab and press-stud. Size 7x10 cm."
647236,"Aviator-style sunglasses with metal and plastic frames and tinted, UV-protective lenses."
647448,"Metal watch with an adjustable strap in imitation leather with a metal buckle. Width of strap 1.5 cm, total length 22 cm. Diameter of watch 3.6 cm."
647461,"Lightly padded, quilted weekend bag with two handles, a detachable, adjustable shoulder strap and a zip at the top. Two inner compartments, one with a zip. Lined. Reinforced base. Size 17x35x56 cm."
647462,"Spacious handbag in sturdy imitation leather with two handles, and a magnetic fastener at the top and a decorative strap with a covered metal fastener at the front. Two inner compartments, one with a zip, and studs on the bottom. Unlined. Size 15.5x32x36.5 cm."
647465,"Handbag in imitation leather with quilted sides, two handles at the top and a detachable, adjustable shoulder strap. The bag is divided into three compartments, the central one of which has a zip. Two small inner compartments at each side of the bag. Lined. Size 12x25.5x34 cm."
647468,Shoulder bag in grained imitation leather with an adjustable shoulder strap and zip at the top. One outer compartment with a zip at the front and one zipped inner compartment. Lined. Size approx. 8x28x35 cm.
647526,Metal snake chain necklace with large plastic beads in various designs. Adjustable length approx. 49-57 cm.
647654,"Canvas shopper with a stripe print, two imitation leather handles and a flap with a magnetic fastener at the top. One zipped inner compartment. Imitation suede inside. Size approx. 15.5x31.5x36 cm."
647979,"Handbag in grained imitation leather. Two handles with a chain fastening, a zip at the top and one inner compartment Size 13x28x36.5 cm."
647982,"Handbag in imitation leather with a zip and two adjustable handles at the top.Two inner compartments, one with a zip. Size 14x27x32 cm."
647983,"Weekend bag in grained imitation leather with two handles and a zip at the top and a detachable, adjustable shoulder strap. Two inner compartments, one with a zip. Lined. Size 14x30x44 cm."
648089,"Clutch bag in grained imitation leather with a zip at the top, metal chain shoulder strap and one inner compartment. Lined. Size 5.5x13x21 cm."
648904,Round metal earrings with hoop pendants. Length 3.5 cm.
648908,Metal rings in various sizes and designs.
648921,Thin metal-chain anklets with decorations. Adjustable length.
648973,"Thin metal chain anklets, one in ball chain, one with metal beads and one with glass beads. Adjustable length 22-25.5 cm."
648976,"Two-strand anklet of thin metal chains, one with small pendants. Adjustable length 23–27 cm."
649023,Metal studs in various shapes and colours. Size approx. 0.8 cm.
649041,Metal earrings decorated with a polished stone and round pendants made from metal and paper straw.
649046,"Boots in imitation leather with lacing at the front and a loop at the back. Fabric linings and insoles and chunky rubber soles. Platform front 2 cm, heel 4.5 cm."
649050,Metal earrings decorated with plastic beads and pompoms. Length 6 cm.
650190,"Beret in soft, textured-knit cashmere."
650193,Hi-tops in imitation suede with an imitation leather heel cap and a zip at the back. Pile linings and insoles and rubber soles. Sole 3.5 cm.
