product_code,detail_desc
559820,"Chinos in twill made from a cotton blend with a regular waist and zip fly with a concealed hook-and-eye fastener. Side pockets, welt back pockets and straight-cut legs that taper to hem. Ribbed hems."
559954,"Shirt in slub-weave cotton with a turn-down collar, classic front and open chest pocket. Long sleeves with adjustable buttoning at the cuffs, a yoke with a pleat at the back and a rounded hem. Slightly longer at the back. Regular fit – a classic fit with good room for movement and a gently shaped waist to create a comfortable, tailored silhouette."
559956,"Shirt in an Oxford cotton weave with a narrow button-down collar, classic front, open chest pocket and yoke with a pleat at the back. Long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Regular fit – a classic fit with good room for movement and a gently shaped waist to create a comfortable, tailored silhouette."
560030,"Cotton poplin shirt with a button-down collar, open chest pocket and long sleeves with adjustable buttoning at the cuffs. Yoke with a pleat at the back and a rounded hem. Slightly longer at the back. Regular fit – a classic fit with good room for movement and a gently shaped waist to create a comfortable, tailored silhouette."
560621,"Jacket in washed denim with a pile collar and press-studs down the front. Welt side pockets, a flap chest pocket with a press-stud, adjustable tabs with press-studs at the sides and press-studs at the cuffs. Pile lining."
560624,Rib-knit hat in soft cashmere.
561316,"Oversized top in patterned sweatshirt fabric with dropped shoulders, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
561659,5-pocket low-rise jeans in washed stretch denim with a button fly and skinny legs with darker stripes down the sides and raw-edge hems..
561740,"Jumper in jacquard-knit cotton with ribbing around the neckline, cuffs and hem."
561746,Bracelets in various designs with beads in wood and plastic. Four elastic bracelets with wooden and plastic beads. One wide metal chain bracelet with a fastener.
561751,Hat in a soft rib knit with a turned-up hem. Fleece lining.
561758,"Sunglasses with plastic frames and UV-protective, tinted lenses."
561948,"Pyjamas. Long-sleeved top in waffled cotton jersey. Bottoms in cotton flannel with an elasticated drawstring waist, side pockets and button fly."
561954,"Pyjamas in soft pima cotton jersey. Long-sleeved top. Bottoms with an elasticated drawstring waist, side pockets and a fake fly."
562666,"Trousers in airy wool twill with elastication and a concealed drawstring at the waist and a zip fly with a concealed hook-and-eye fastener. Side pockets, welt back pockets with a button, a slightly lower crotch and tapered legs with creases."
563209,"5-pocket jeans in hard-washed stretch denim with a regular waist, button fly and slightly wider, tapered legs with raw-edge hems."
563253,"Padded bomber jacket in woven fabric with a slight sheen. Ribbed stand-up collar, zip with a decorative tab and press-studs down the front, and ribbing at the cuffs and hem. Side pockets, a sleeve pocket with a zip and one inner pocket. Lined."
563313,"5-pocket jeans in washed stretch denim with a regular waist, button fly and skinny legs with a zip at the hems."
563324,"Suit trousers in a textured wool weave with a concealed hook-and-eye fastening and zip fly. Side pockets, jetted back pockets with a button, and legs with creases. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
563364,"5-pocket jeans in stretch denim with a regular waist, button fly and skinny legs."
563418,"Tube scarf in a soft, rib-knit wool blend. Width 34 cm, circumference 120 cm."
563544,"V-neck, long-sleeved jumper in soft cashmere in a straight-cut relaxed fit with ribbing around the neckline cuffs and hem."
563919,"Shirt in premium cotton with woven stripes, a turn-down collar and French front. Chest pocket, long sleeves with adjustable buttoning at the cuffs, a yoke at the back and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
563937,"Hat in woven fabric with earflaps and faux fur details. Sewn-in turn-up at the front, a strap with a plastic fastener under the chin and a small zipped pocket at the back. Quilted lining."
564141,Fine-knit gloves in a wool blend with reinforced palms in imitation suede and foldover ribbing at the cuffs. Fleece lining.
564303,"Parka woven in a cotton blend with a lined hood, collar, and zip and wind flap with concealed press-studs down the front. Flap side pockets with a press-stud, a press-stud at the cuffs and a drawstring at the hem. Unlined."
564309,"Trunks in stretch cotton jersey with flatlock seams, short legs, an elasticated waist and a lined front."
564310,"Trunks in stretch cotton jersey with flatlock seams, short legs, an elasticated waist and a lined front."
564311,"Trunks in stretch jersey with flatlock seams, an elasticated waist, lined front and mid-length legs. The cotton content of the trunks is organic."
564312,"Trunks in stretch cotton jersey with flatlock seams, an elasticated waist, lined front and mid-length legs."
564313,"Trunks in stretch cotton jersey with flatlock seams, an elasticated waist, lined front and short legs."
564314,"Trunks in stretch cotton jersey with flatlock seams, an elasticated waist, lined front and short legs."
564315,"Briefs in stretch cotton jersey with flatlock seams, an elasticated waist and lined front."
564318,"Longjohns in stretch organic cotton jersey with flatlock seams, an elasticated waist, lined front and long legs with ribbed hems."
564349,"Suit trousers in a stretch weave. Extended waistband with a concealed hook-and-eye fastener, zip fly with a button, diagonal side pockets and jetted back pockets. Super skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
564358,"Jumper in a soft, fine cotton knit with a round neck, long sleeves and ribbing at the cuffs and hem."
564372,"Hi-top trainers in a patterned, fully-fashioned knit with details in soft plastic, wide elastication at the top and lacing at the front. Mesh insoles and rubber soles."
564373,Trainers in mesh and imitation suede with a padded top edge and lacing at the front. Mesh linings and insoles and sturdy rubber soles.
564375,"Mesh trainers with rubber details, lacing at the front, and a loop front and back. Mesh linings and insoles, and EVA (ethylene-vinyl acetate) and rubber soles."
564415,"Two-button Jacket in a stretch weave with narrow notch lapels, a chest pocket, welt front pockets and two inner pockets. Decorative buttons at the cuffs and a single back vent. Lined. Super skinny fit – a shorter style that shapes in at the chest and tapers sharply at the waist. This combined with narrow shoulders and sleeves creates a completely fitted silhouette."
565292,"Shorts in a cotton weave with an elasticated drawstring waist, fake fly, side pockets and welt back pockets."
565313,Hat in felted wool with a grosgrain band. Width of brim 4 cm.
565425,"Jumper in a fine-knit, marled cotton blend with dropped shoulders, long sleeves, an open chest pocket and roll edges."
565466,Jumper in a soft textured knit wool blend with a small stand-up collar and long sleeves.
565481,"5-pocket jeans in washed stretch denim with a regular waist, button fly and skinny, slightly shorter legs."
566464,"Two-button jacket in a linen and wool weave with narrow notch lapels and a decorative buttonhole. Chest pocket, welt front pockets with a flap and three inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette."
566540,"Jacket in cotton twill with sewn-on shoulder tabs, a thin hood that can be concealed in the stand-up collar and a zip and wind flap with press-studs down the front. Chest pockets, two flap patch pockets with a press-stud and two inner pockets. Drawstring at the waist and an adjustable press-stud fastening at the cuffs. Lined."
566542,"Car coat in woven fabric with a slight sheen. Wide collar, buttons down the front, welt side pockets, two inner pockets and a single back vent. Lined."
566743,"Top in sweatshirt fabric in a wide, relaxed fit with a lined wrapover hood with a drawstring, dropped shoulders, kangaroo pocket and ribbing at the cuffs and hem."
566906,"Hooded top in washed sweatshirt fabric with a drawstring hood and zip at the top. Welt side pockets, a zipped arm pocket and ribbing at the cuffs and hem."
566940,"Swim shorts in woven fabric with an elasticated drawstring waist, fake fly, side pockets and short legs with slits in the sides. Soft mesh inner shorts."
566941,"Swim shorts in woven fabric with an elasticated drawstring waist, side pockets and a welt back pocket with a hook and loop fastener. Soft mesh inner shorts."
566942,"Knee-length swim shorts in woven fabric with an elasticated drawstring waist, side pockets and a flap back pocket with a press-stud. Mesh inner shorts."
566943,"Block-coloured, knee-length swim shorts in a stretch weave with an elasticated drawstring waist, fly with a hook and loop fastener and side pockets. Soft mesh inner shorts."
567411,Henley shirt in cotton jersey with a button placket and long sleeves with a tab and button.
567413,T-shirt in cotton jersey.
567418,Round-necked T-shirt in sturdy cotton piqué.
567422,"Single-breasted jacket woven in a marled wool blend with narrow notch lapels and two buttons at the front. Chest pocket, flap front pockets and three inner pockets, one with a button. Elbow patches, decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette."
567424,"Top in sturdy jersey with a wrapover funnel collar with a drawstring. Kangaroo pocket, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
567430,"Jumper in a rib-knit cotton blend with long raglan sleeves and ribbing around the neckline, cuffs and hem."
567438,"Suit trousers in marled Italian wool with stitching details. Concealed button and hook-and-eye fastening, zip fly, side pockets, jetted back pockets with a button, and legs with creases. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
567439,"Suit trousers in a stretch wool weave with a concealed hook-and-eye fastener and zip fly. Diagonal side pockets and jetted back pockets with a button. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
567441,"Suit trousers in a wool and linen weave with an extended waistband, concealed hook-and-eye fastening and zip fly. Side pockets, flap back pockets with a button, and legs with creases, turn-ups and kick tape at the hems. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
567442,"Checked suit trousers in a stretch weave. Extended waistband with concealed hook-and-eye fasteners, and a zip fly and button. Diagonal side pockets, jetted back pockets with a button, and legs with creases Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
567443,"Marled suit trousers woven in a wool blend with an extended waistband with a button and concealed hook-and-eye fastener. Zip fly, pockets in the side seams, welt back pockets with a button and slightly shorter legs with creases. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
567638,"Swim shorts in woven fabric with an elasticated drawstring waist, fake fly, side pockets, a back pocket and short legs with slits in the sides. Soft mesh inner shorts."
567714,"Jacket in washed denim with slightly worn details. Collar, buttons down the front and flap chest pockets with a button. Buttons at the cuffs and an adjustable tab and button at the sides of the hem."
567805,"Trousers woven in a cool linen blend with elastication and a concealed drawstring at the waist, side pockets and welt back pockets with a button. Relaxed fit with a regular waist, fake fly and tapered legs."
567849,"Jacket in a washed cotton weave with a stand-up, zipped collar and concealed hood. Zip and wind flap with press-studs and a zip down the front, shoulder tabs with a press-stud, elbow patches and adjustable tabs with press-studs at the cuffs. Chest pockets, flap front pockets with a press-stud and one inner pocket with a hook and loop fastener. Concealed drawstring at the waist and hem. Lined."
567850,"Jacket woven in a cotton blend with a collar and drawstring hood with a foldover edge and small peak. Zip and wind flap with concealed press-studs down the front and long raglan sleeves. Chest pocket, flap front pockets and a flap sleeve pocket, all with hook and loop fastenings, an adjustable tab with a hook and loop fastening at the cuffs, and a drawstring at the hem. Lined."
567865,Straight-cut T-shirt in jersey containing glittery threads with a turtle neck and slits in the sides.
567987,Gloves in soft leather and twill made from a wool blend. Uppers in twill with decorative seams and an adjustable leather tab and press-stud. Palms in leather with elastication at the cuffs. Lined.
568456,"Short-sleeved shirt in washed linen with a narrow turn-down collar, French front, yoke at the back and rounded hem. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
568458,"Short-sleeved shirt woven in a stretch cotton blend with a narrow turn-down collar, French front, darts at the back and a rounded hem. Slim fit with an accentuated waist and narrow shoulders to create a fitted silhouette."
568466,"Striped shirt in a cotton weave with a turn-down collar, French front and yoke at the back. Long sleeves with adjustable buttoning at the cuffs and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
568478,"Shirt in washed linen with a cutaway collar, French front, long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Slim Fit – a fit with narrow shoulders and a tapered waist for a fitted silhouette."
568800,"Swim shorts in a printed weave with an elasticated drawstring waist, side pockets and a welt back pocket with a hook and loop fastener. Soft mesh inner shorts."
569099,"Top in printed sweatshirt fabric with gently dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
569100,"Joggers in soft, printed sweatshirt fabric with an elasticated drawstring waist, side pockets, a back pocket and ribbed hems. Soft brushed inside."
569101,T-shirt in soft jersey with a Christmas motif.
569308,"Shirt in a spot-print viscose and cotton weave with a turn-down collar, French front, long sleeves with adjustable buttoning at the cuffs and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
569315,"Jumper in a textured cotton knit in a relaxed fit with gently dropped shoulders and ribbing around the neckline, cuffs and hem."
569469,"Shirt in premium cotton with a narrow turn-down collar and French front. Long sleeves, narrow cuffs with adjustable buttoning, a yoke at the back and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
569476,"Shirt in an airy patterned weave made from a cotton blend with a turn-down collar and French front. Long sleeves with adjustable buttoning at the cuffs, a yoke at the back and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
569488,"Short-sleeved shirt in airy, spotted cotton poplin with a turn-down collar, French front, yoke at the back and rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
569494,"Short-sleeved shirt in a spotted cotton weave with a turn-down collar, French front and rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
569507,"Jumper in a textured, premium cotton knit with long sleeves and ribbing around the neckline, cuffs and hem."
569509,"Fine-knit T-shirt in a soft cotton and silk blend with a slight sheen. Ribbed neckline, short sleeves with ribbing, and short slits in the sides."
569514,"Fine-knit jumper in a soft silk and cotton blend with a ribbed collar, button placket and long raglan sleeves with ribbed cuffs."
569516,"Polo shirt in premium cotton piqué with a ribbed collar, button placket, short sleeves with ribbed trims, and slits in the sides."
569973,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem. Regular fit."
569974,"Top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket, long raglan sleeves and ribbing at the cuffs and hem."
569976,"Relaxed-fit top in sweatshirt fabric made from a cotton blend with dropped shoulders and ribbing around the neckline, cuffs and hem. Soft brushed inside."
569978,"Trousers in cotton-blend slub jersey with an elasticated drawstring waist, slightly lower crotch, gently tapered legs, side pockets and ribbed hems. Regular fit."
569981,"Top in sturdy sweatshirt fabric with a jersey-lined hood with a wrapover front. Long, raglan sleeves, a kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside. Loose fit."
569984,Top in soft jersey made from a cotton blend with a round neckline and long sleeves.
569986,Long-sleeved top in waffled jersey with ribbed cuffs.
569996,Round-necked T-shirt in organic cotton jersey.
569997,Round-necked T-shirt in soft cotton jersey.
569998,V-neck T-shirt in organic cotton jersey. Regular fit.
569999,V-neck T-shirt in organic cotton jersey.
570002,Round-necked T-shirt in soft jersey.
570003,V-neck T-shirt in soft cotton jersey.
570004,Short-sleeved polo shirt in soft jersey with a collar and button placket.
570033,Vest top in cotton jersey.
570232,"Single-breasted jacket in stretch satin with a slight sheen. Narrow notch lapels with stitching at the edges, a chest pocket, flap front pockets and three inner pockets, one with a button. Two buttons at the front, a single button at the cuffs and a single back vent. Lined. Skinny fit – a slightly shorter style that shapes in at the chest and tapers sharply at the waist. This combined with narrow shoulders and sleeves creates a completely fitted silhouette."
570233,"Suit trousers in woven fabric with a sheen. Concealed hook-and-eye fastener, a zip fly, side pockets and jetted back pockets. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
570240,"Single-breasted jacket in a linen and cotton weave with narrow notch lapels, two buttons at the front and decorative buttons at the cuffs. Chest pocket with a contrasting colour lining, welt front pockets with a flap and two inner pockets. Single back vent. Half-lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette."
570241,"Suit trousers in a linen and cotton weave with a zip fly and concealed hook-and-eye fastening. Side pockets, welt back pockets with a button and slightly shorter legs with creases and turn-ups at the hems. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
570242,"One-button jacket in woven fabric with stretch, with narrow notch lapels and a decorative buttonhole. Chest pocket, flap front pockets and three inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Lined. Skinny fit – a slightly shorter style that shapes in at the chest and tapers sharply at the waist. This combined with narrow shoulders and sleeves creates a completely fitted silhouette."
570243,"Suit trousers in a stretch weave. Extended waistband with a concealed hook-and-eye fastener, zip fly with a concealed button, diagonal side pockets and jetted back pockets. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
570447,Glasses with plastic and metal frames and clear lenses.
570588,"Short-sleeved shirt in nepped cotton poplin with a button-down collar and classic front. Yoke with a pleat at the back, an open chest pocket and a rounded hem. Slightly longer at the back. Regular fit – a classic fit with good room for movement and a gently shaped waist to create a comfortable, tailored silhouette."
570699,"5-pocket jeans in washed stretch denim with hard-worn details in a relaxed fit over the hips and thighs and skinny fit over the calves. Regular waist, button fly and slightly shorter legs."
570974,"Oversized jacket in sweatshirt fabric with a zip down the front, side pockets, raw edges and ribbing at the cuffs and hem. Dropped shoulders, long raglan sleeves and a double-layered drawstring hood."
571503,"Pyjama bottoms in soft cotton jersey with an elasticated drawstring waist, side pockets and ribbed hems."
571520,"Boxer shorts in a cotton weave with an elasticated waist, long legs and a button fly. Two pairs in flannel and one in chambray."
571820,"5-pocket jeans with a regular waist, button fly and tapered legs with twisted, shaping seams."
571969,"Briefs in stretch organic cotton jersey with flatlock seams, an elasticated waist and lined front."
572233,"Joggers in sweatshirt fabric with decorative flatlock seams, an elasticated drawstring waist, side pockets and ribbed hems."
572260,Long-sleeved top in soft cotton jersey with ribbing around the neckline and cuffs
572322,Block-patterned scarf in a soft weave with fringes along the short sides. Size 60x180 cm.
572325,Block-coloured top in sweatshirt fabric with long raglan sleeves and ribbing at the cuffs and hem. Soft brushed inside.
572491,"Jumper in a soft, jacquard knit with a brushed finish in a relaxed fit. Long sleeves and ribbing around the neckline, cuffs and hem."
572492,"Straight-style jumper in a soft, rib-knit wool blend with a brushed finish. Long sleeves and ribbing around the neckline, cuffs and hem."
572493,"Striped jumper in a soft knit containing some alpaca wool in a relaxed fit with long sleeves, a ribbed neckline and roll edges at the cuffs and hem."
572494,"Cardigan in a soft knit with a lightly brushed finish. Deep V-neck, buttons down the front and ribbing at the cuffs and hem."
572674,"Boxer shorts in a cotton weave with an elasticated waist, long legs and button fly."
572954,"Trainers in suede, leather and mesh with a padded edge and lacing at the front. Leather linings and insoles and fluted rubber soles."
573042,"Short parka in a patterned cotton weave with a small stand-up collar and zip and wind flap with concealed press-studs down the front. Flap chest and front pockets with concealed press-studs, an adjustable tab with a concealed press-stud and slit at the cuffs, and a drawstring at the hem. Lined."
573097,"5-pocket jeans in washed stretch denim with worn details. Regular waist, button fly, and skinny legs with quilted sections and decorative zips on the front."
573398,"Long vest top in ribbed cotton jersey with deep armholes, twisted side seams and a rounded,raw-edge hem."
573416,"Padded bomber jacket in a patterned cotton weave with fabric patches, a stand-up collar and zip down the front. Patch front pockets with a flap and hook and loop fastening, long raglan sleeves with lightly gathered seams, and ribbing at the cuffs and hem. Polyester filling. Quilted lining."
573418,"Biker jacket in washed denim with an off-centre zip, press-studs on the lapels, and shoulder tabs with a press-stud. Welt side pockets, one zipped front pocket, one small flap front pocket with a press-stud, and a zipped sleeve pocket. Belt loops at the front with a press-stud, and a zip at the cuffs. Lined."
573420,"Jacket in washed denim with a jersey-lined drawstring hood and sleeves in sweatshirt fabric. Collar, buttons down the front, side pockets and flap chest pockets with a button. Unlined."
573421,"Block-coloured satin bomber jacket with embroidered patches front and back, a striped, ribbed stand-up collar and zip down the front. Long raglan sleeves, welt side pockets, an inner pocket and striped ribbing at the cuffs and hem. Lined."
573430,"Wide-fitting shirt in a checked cotton weave with twisted side seams, a turn-down collar and classic front. Two flap chest pockets with a button, dropped shoulders and long sleeves with buttoned cuffs. Yoke at the back and a visible central seam."
573431,"Shirt in soft, checked cotton flannel with a turn-down collar, classic front and open chest pocket. Long sleeves with buttoned, raw-edge cuffs and a rounded, raw-edge hem."
573432,"5-pocket jeans in sturdy washed denim with hard-worn details, patches on the legs and a zip fly and button."
573438,"Shirt in a bleached cotton weave with patches, a turn-down collar, classic front and flap chest pockets with a button. Shoulder tabs with a button, long sleeves with adjustable buttoning at the cuffs, and a rounded hem with split seams."
573439,"Joggers in slightly stretchy twill with a brushed finish. Elasticated drawstring waist, fake fly, side and back pockets, low crotch and tapered legs with a zip at the hems."
573442,"5-pocket ankle-length jeans in washed stretch denim with hard-worn details, a regular waist, zip fly and button and super-skinny legs with raw-edge hems."
573444,"Flannel shirt in a soft cotton blend with a collar, buttons down the front, chest pocket and a rounded hem. Long sleeves with adjustable buttoning at the cuffs. Cut-off, frayed edges at the cuffs and hem."
573445,"Checked shirt in soft cotton flannel in a relaxed fit with dropped shoulders and ripped-off sleeves. Collar, flap chest pockets with a button, and a rounded hem. Slightly longer at the back."
573601,"Short-sleeved shirt in a patterned viscose weave with a resort collar, classic front and rounded hem. Slightly longer at the back."
573669,"Imitation suede bomber jacket with a ribbed stand-up collar and zip down the front. One inner pocket, side pockets with a concealed press-stud, a zipped pocket on one sleeve and ribbing at the cuffs and hem. Lined."
573679,"Two-button jacket in a slub-weave linen and wool blend containing some polyester with narrow notch lapels and a decorative buttonhole.  Chest pocket, welt front pockets with a flap and three inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Partly lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette."
573830,"Padded parka in woven fabric with a lined hood, wind flap with buttons and a concealed zip. Side pockets, one inner pocket and an adjustable vent with a concealed button at the back. Lined. Polyester filling."
573875,"Straight-style shirt in striped cotton poplin with a turn-down collar, French front and open chest pocket. Yoke at the back, long sleeves with buttoned cuffs and a gently rounded hem."
573892,"Scuba fabric hi-tops with woven sections, reflective details, a zip on each side and a loop at the back. Mesh linings and insoles and rubber soles."
574080,"Top in light, patterned sweatshirt fabric with a double-layered wrapover hood with a drawstring. Dropped shoulders, a kangaroo pocket and ribbing at the cuffs and hem."
574148,"Top in printed sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbed sections at the sides. Gently dropped shoulders, long sleeves, and ribbing at the cuffs and hem. Soft brushed inside."
574150,"Top in sweatshirt fabric with a ribbed stand-up collar, zip at the front and ribbing around the armholes, cuffs and hem."
574157,Top in sturdy sweatshirt fabric with a pile-lined drawstring hood with a ribbed trim. Kangaroo pocket and ribbing around the cuffs and hem.
574528,"Chinos in soft, washed cotton twill with a zip fly, side pockets, a front coin pocket and welt back pockets with a button."
574761,"Straight-style shirt in dogtooth-patterned pima cotton with a turn-down collar, French front, open chest pocket and gently tapered waist. Yoke at the back, long sleeves with adjustable buttoning at the cuffs and a rounded hem."
575238,"Dressing gown in soft fleece with a shawl collar, front pockets and detachable tie belt at the waist."
575293,"Suit trousers in a cotton weave with stretch. Concealed hook-and-eye fastener, a zip fly, side pockets, jetted back pockets and legs with creases. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
575347,Socks in a fine-knit cotton blend with elastication at the top.
575442,"Suit trousers in a jacquard weave with a concealed button, hook-and-eye fastening and zip fly. Side pockets, jetted back pockets with a button and legs with creases. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette. For the matching jacket, search on 0575471."
575447,"Trunks in stretch organic cotton jersey with flatlock seams for added comfort, an elasticated waist, lined front and slightly longer legs."
575451,"Suit trousers in a slub-weave linen and wool blend containing some polyester with a concealed hook-and-eye fastening and zip fly. Side pockets, jetted back pockets with a button, and legs with creases. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
575456,"Shorts in jacquard-weave cotton with adjustable tabs at the sides and a zip fly with a concealed hook and eye fastening. Side pockets, welt back pockets and sewn-in turn-ups at the hems."
575460,"Two-button jacket in a stretch weave with narrow notch lapels and a decorative buttonhole. Chest pocket with a lining that can be used as a decorative handkerchief, flap front pockets and two inner pockets, one with a button. One button at the cuffs and a single back vent. Lined. Skinny Fit – a slightly shorter style that shapes in at the chest and tapers sharply at the waist. This combined with narrow shoulders and sleeves creates a completely fitted silhouette."
575461,"Single-breasted jacket in marled linen with decorative stitching, narrow notch lapels and two buttons at the front. Chest pocket, welt front pockets with a flap and three inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette."
575471,"Single-breasted jacket in a jacquard weave with narrow notch lapels and a fastening with two buttons down the front. Chest pocket, jetted front pockets and three inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette. For the matching trousers, search on 0575442."
575473,"Single-breasted jacket in woven fabric with narrow notch lapels, a chest pocket, flap front pockets and three inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette."
575482,"Shirt jacket in a patterned cotton weave with a collar, concealed press-studs down the front and flap chest pockets with a press-stud. Long sleeves with press-studs at the cuffs and a straight-cut hem with slits in the sides. Unlined."
575916,"Derby shoes in shiny imitation leather with a text print, lacing at the top and gently rounded toes. Canvas linings and insoles and rubber soles. Heel approx. 3.5 cm."
576098,"Faux fur coat with wide lapels, concealed hook-and-eye fasteners at the front, welt side pockets and one inner pocket. Lined."
576144,"Wide jumper in a soft rib knit containing some wool with dropped shoulders and ribbing around the neckline, cuffs and hem."
576169,Wide-fitting striped cotton jersey top with long sleeves and slits in the sides. Slightly longer at the back.
576262,Jumper in a fine-knit modal and cotton blend with a ribbed polo neck and long sleeves.
576303,Straight-style T-shirt in scuba fabric with a ribbed neckline.
576307,"Straight-style jumper in a soft, textured-knit wool blend with a V-neck and ribbing around the neckline, cuffs and hem."
576332,"Top in sturdy, stripe-print sweatshirt fabric in a relaxed fit with a kangaroo pocket, and ribbing at the cuffs and hem. Double-layered drawstring hood with a wrapover front."
576333,"Top in sweatshirt fabric decorative seams on the sleeves and ribbing around the neckline, cuffs and hem."
576387,"Cotton canvas boots with a rubber toe cap and ankle-high shaft. Lacing at the front, a loop at the back and imitation suede details. Cotton canvas linings and insoles and chunky rubber soles."
576645,"Jacket in hard-washed denim with worn details and metal studs. Shoulder tabs and lapels with press-studs, a diagonal zip down the front, zipped side pockets and a small flap front pocket with a press-stud. Adjustable tabs with a press-stud at the sides and a press-stud at the cuffs. The jacket has been treated to give it a used, slightly dirty look. These effects mean that the appearance of each jacket may vary."
576661,"Cargo shorts in cotton twill with a concealed drawstring at the waist and zip fly. Side pockets, flap back pockets with a concealed press-stud and flap leg pockets with a pleat and concealed press-stud."
576947,"Cotton jersey T-shirt with a raw-edge neckline, short sleeves with sewn-in turn-ups, a chest pocket and rounded hem."
577030,Short shorts in woven fabric with an elasticated waist and side pockets. Trims in a contrasting colour at the sides and hems.
577425,Fine-knit trainer socks in a soft cotton blend with elasticated tops.
577542,"V-neck cardigan in a soft jacquard knit with buttons down the front, long sleeves and pockets in the side seams."
577556,"Soft, fine-knit jumper in a straight, relaxed fit with hard-worn details and long sleeves. Roll-edge neckline, slits in the sides and ribbing at the cuffs and hem. Slightly longer at the back."
577574,V-neck cardigan in a soft knit containing some wool with a diagonal zip down the front.
577579,"Long-sleeved jumper in a soft knit containing some wool with an intarsia motif on the front and ribbing around the neckline, cuffs and hem."
577733,Imitation leather bracelet with metal decorations and a magnetic metal fastener. Length 20 cm.
577750,"Long-sleeved, straight-style jumper in a soft, jacquard-knit cotton blend with ribbing around the neckline, cuffs and hem."
578148,"Jumper knitted in a soft alpaca blend in a relaxed fit. Contrasting colour yoke that continues down the sleeves, and ribbing around the neckline, cuffs and hem."
578234,"Shirt in a woven cotton blend with a grandad collar, French front and yoke at the back. Long sleeves with buttoned cuffs and a rounded hem. Slightly longer at the back. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
578534,Patterned handkerchief in mulberry silk. Size 33x33 cm.
578606,T-shirt in cotton jersey with a bleached pattern and rubber text print on the front.
578626,Long-sleeved jersey tops in a soft cotton blend. Slim fit.
578630,Round-necked T-shirts in soft jersey.
578825,"Top in sweatshirt fabric with a lined drawstring hood, and text print on the front. Long sleeves, a kangaroo pocket, and ribbing at the cuffs and hem. Soft brushed inside."
579508,Pyjamas in soft cotton. Round-necked jersey T-shirt top. Piqué shorts with an elasticated drawstring waist and side pockets.
